,Age,DailyRate,DistanceFromHome,Education,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition_0,Attrition_1,BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Female,Gender_Male,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,Over18_Y,OverTime_No,OverTime_Yes
1364,28,783,1,2,1,1927,3,42,2,2,4,6834,19255,1,12,3,3,80,1,7,2,3,7,7,0,7,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True
1365,29,746,24,3,1,1928,3,45,4,1,1,1091,10642,1,17,3,4,80,0,1,3,3,1,0,0,0,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False
1366,39,1251,21,4,1,1929,1,32,1,2,3,5736,3987,6,19,3,3,80,1,10,1,3,3,2,1,2,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False
1367,27,1354,2,4,1,1931,2,41,3,1,2,2226,6073,1,11,3,3,80,1,6,3,2,5,3,1,2,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False
1368,34,735,22,4,1,1932,3,86,2,2,4,5747,26496,1,15,3,2,80,0,16,3,3,15,10,6,11,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True
1369,28,1475,13,2,1,1933,4,84,3,2,3,9854,23352,3,11,3,4,80,0,6,0,3,2,0,2,2,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True
1370,47,1169,14,4,1,1934,3,64,3,2,2,5467,2125,8,18,3,3,80,1,16,4,4,8,7,1,7,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False
1371,56,1443,11,5,1,1935,4,89,2,2,1,5380,20328,4,16,3,3,80,1,6,3,3,0,0,0,0,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False
1372,39,867,9,2,1,1936,1,87,3,2,1,5151,12315,1,25,4,4,80,1,10,3,3,10,0,7,9,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False
1373,38,1394,8,3,1,1937,4,58,2,2,2,2133,18115,1,16,3,3,80,1,20,3,3,20,11,0,7,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True
1374,58,605,21,3,1,1938,4,72,3,4,4,17875,11761,4,13,3,3,80,1,29,2,2,1,0,0,0,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True
1375,32,238,5,2,1,1939,1,47,4,1,3,2432,15318,3,14,3,1,80,0,8,2,3,4,1,0,3,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True
1376,38,1206,9,2,1,1940,2,71,3,1,4,4771,14293,2,19,3,4,80,2,10,0,4,5,2,0,3,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False
1377,49,1064,2,1,1,1941,2,42,3,5,4,19161,13738,3,15,3,4,80,0,28,3,3,5,4,4,3,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False
1378,42,419,12,4,1,1943,2,77,3,2,4,5087,2900,3,12,3,3,80,2,14,4,3,0,0,0,0,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True
1379,27,1337,22,3,1,1944,1,58,2,1,2,2863,19555,1,12,3,1,80,0,1,2,3,1,0,0,0,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False
1380,35,682,18,4,1,1945,2,71,3,2,1,5561,15975,0,16,3,4,80,1,6,2,1,5,3,0,4,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False
1381,28,1103,16,3,1,1947,3,49,3,1,3,2144,2122,1,14,3,3,80,0,5,3,2,5,3,1,4,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,True,False
1382,31,976,3,2,1,1948,3,48,3,1,1,3065,3995,1,13,3,4,80,1,4,3,4,4,2,2,3,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True
1383,36,1351,9,4,1,1949,1,66,4,1,2,2810,9238,1,22,4,2,80,0,5,3,3,5,4,0,2,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False
1384,34,937,1,3,1,1950,1,32,3,3,4,9888,6770,1,21,4,1,80,0,14,3,2,14,8,2,1,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False
1385,34,1239,13,4,1,1951,4,39,3,3,3,8628,22914,1,18,3,3,80,1,9,2,2,8,7,1,1,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False
1386,26,157,1,3,1,1952,3,95,3,1,1,2867,20006,0,13,3,4,80,0,8,6,2,7,7,7,6,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False
1387,29,136,1,3,1,1954,1,89,3,2,1,5373,6225,0,12,3,1,80,1,6,5,2,5,3,0,2,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False
1388,32,1146,15,4,1,1955,3,34,3,2,4,6667,16542,5,18,3,2,80,1,9,6,3,5,1,1,2,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False
1389,31,1125,1,3,1,1956,4,48,1,2,1,5003,5771,1,21,4,2,80,0,10,6,3,10,8,8,7,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False
1390,28,1404,17,3,1,1960,3,32,2,1,4,2367,18779,5,12,3,1,80,1,6,2,2,4,1,0,3,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False
1391,38,1404,1,3,1,1961,1,59,2,1,1,2858,11473,4,14,3,1,80,0,20,3,2,1,0,0,0,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False
1392,35,1224,7,4,1,1962,3,55,3,2,4,5204,13586,1,11,3,4,80,0,10,2,3,10,8,0,9,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True
1393,27,954,9,3,1,1965,4,44,3,2,4,4105,5099,1,14,3,1,80,0,7,5,3,7,7,0,7,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False
1394,32,1373,5,4,1,1966,4,56,2,2,4,9679,10138,8,24,4,2,80,0,8,1,3,1,0,0,0,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,True,False
1395,31,754,26,4,1,1967,1,63,3,2,4,5617,21075,1,11,3,3,80,0,10,4,3,10,7,0,8,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True
1396,53,1168,24,4,1,1968,1,66,3,3,1,10448,5843,6,13,3,2,80,0,15,2,2,2,2,2,2,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True
1397,54,155,9,2,1,1969,1,67,3,2,3,2897,22474,3,11,3,3,80,2,9,6,2,4,3,2,3,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False
1398,33,1303,7,2,1,1970,4,36,3,2,3,5968,18079,1,20,4,3,80,3,9,2,3,9,7,2,8,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False
1399,43,574,11,3,1,1971,1,30,3,3,3,7510,16873,1,17,3,2,80,1,10,1,3,10,9,0,9,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False
1400,38,1444,1,4,1,1972,4,88,3,1,2,2991,5224,0,11,3,2,80,1,7,2,3,6,2,1,2,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True
1401,55,189,26,4,1,1973,3,71,4,5,2,19636,25811,4,18,3,1,80,1,35,0,3,10,9,1,4,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True
1402,31,1276,2,1,1,1974,4,59,1,1,4,1129,17536,1,11,3,3,80,3,1,4,3,1,0,0,0,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True
1403,39,119,15,4,1,1975,2,77,3,4,1,13341,25098,0,12,3,1,80,0,21,3,3,20,8,11,10,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False
1404,42,335,23,2,1,1976,4,37,2,2,3,4332,14811,1,12,3,4,80,0,20,2,3,20,9,3,7,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,True,False
1405,31,697,10,3,1,1979,3,40,3,3,3,11031,26862,4,20,4,3,80,1,13,2,4,11,7,4,8,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False
1406,54,157,10,3,1,1980,3,77,3,2,1,4440,25198,6,19,3,4,80,0,9,3,3,5,2,1,4,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True
1407,24,771,1,2,1,1981,2,45,2,2,3,4617,14120,1,12,3,2,80,0,4,2,2,4,3,1,2,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False
1408,23,571,12,2,1,1982,4,78,3,1,4,2647,13672,1,13,3,3,80,0,5,6,4,5,2,1,4,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False
1409,40,692,11,3,1,1985,4,73,3,2,3,6323,26849,1,11,3,1,80,1,10,2,4,10,9,9,4,True,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False
1410,40,444,2,2,1,1986,2,92,3,2,2,5677,4258,3,14,3,3,80,1,15,4,3,11,8,5,10,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False
1411,25,309,2,3,1,1987,3,82,3,1,2,2187,19655,4,14,3,3,80,0,6,3,3,2,0,1,2,True,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False
1412,30,911,1,2,1,1989,4,76,3,1,2,3748,4077,1,13,3,3,80,0,12,6,2,12,8,1,7,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False
1413,25,977,2,1,1,1992,4,57,3,1,3,3977,7298,6,19,3,3,80,1,7,2,2,2,2,0,2,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True
1414,47,1180,25,3,1,1993,1,84,3,3,3,8633,13084,2,23,4,2,80,0,25,3,3,17,14,12,11,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False
1415,33,1313,1,2,1,1994,2,59,2,1,3,2008,20439,1,12,3,3,80,3,1,2,2,1,1,0,0,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False
1416,38,1321,1,4,1,1995,4,86,3,2,2,4440,7636,0,15,3,1,80,2,16,3,3,15,13,5,8,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False
1417,31,1154,2,2,1,1996,1,54,3,1,3,3067,6393,0,19,3,3,80,1,3,1,3,2,2,1,2,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False
1418,38,508,6,4,1,1997,1,72,2,2,3,5321,14284,2,11,3,4,80,1,10,1,3,8,3,7,7,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False
1419,42,557,18,4,1,1998,4,35,3,2,1,5410,11189,6,17,3,3,80,1,9,3,2,4,3,1,2,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True
1420,41,642,1,3,1,1999,4,76,3,1,4,2782,21412,3,22,4,1,80,1,12,3,3,5,3,1,0,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False
1421,47,1162,1,1,1,2000,3,98,3,3,2,11957,17231,0,18,3,1,80,2,14,3,1,13,8,5,12,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False
1422,35,1490,11,4,1,2003,4,43,3,1,3,2660,20232,7,11,3,3,80,1,5,3,3,2,2,2,2,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True
1423,22,581,1,2,1,2007,4,63,3,1,3,3375,17624,0,12,3,4,80,0,4,2,4,3,2,1,2,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,True,False
1424,35,1395,9,4,1,2008,2,48,3,2,3,5098,18698,1,19,3,2,80,0,10,5,3,10,7,0,8,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,True,False
1425,33,501,15,2,1,2009,2,95,3,2,4,4878,21653,0,13,3,1,80,1,10,6,3,9,7,8,1,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True
1426,32,267,29,4,1,2010,3,49,2,1,2,2837,15919,1,13,3,3,80,0,6,3,3,6,2,4,1,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False
1427,40,543,1,4,1,2012,1,83,3,1,4,2406,4060,8,19,3,3,80,2,8,3,2,1,0,0,0,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False
1428,32,234,1,4,1,2013,2,68,2,1,2,2269,18024,0,14,3,2,80,1,3,2,3,2,2,2,2,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False
1429,39,116,24,1,1,2014,1,52,3,2,4,4108,5340,7,13,3,1,80,0,18,2,3,7,7,1,7,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,True,False
1430,38,201,10,3,1,2015,2,99,1,3,3,13206,3376,3,12,3,1,80,1,20,3,3,18,16,1,11,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False
1431,32,801,1,4,1,2016,3,48,3,3,4,10422,24032,1,19,3,3,80,2,14,3,3,14,10,5,7,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False
